2.121320 2.121320
2.222853 2.014677


2.319032 1.903180
2.222853 2.014677


2.319032 1.903180
2.409623 1.787098


2.409623 1.787098
2.494409 1.666711


2.573186 1.542308
2.494409 1.666711


2.573186 1.542308
2.645764 1.414190


2.711968 1.282665
2.645764 1.414190


2.711968 1.282665
2.771639 1.148050


2.771639 1.148050
2.824633 1.010669


2.824633 1.010669
2.870821 0.870854


2.910094 0.728940
2.870821 0.870854


2.910094 0.728940
2.942356 0.585270


2.942356 0.585270
2.967530 0.440191


2.967530 0.440191
2.985554 0.294051


2.985554 0.294051
2.996387 0.147202


2.996387 0.147202
3.000000 -0.000001


3.000000 -0.000001
2.996387 -0.147204


2.996387 -0.147204
2.985554 -0.294052


2.985554 -0.294052
2.967529 -0.440192


2.967529 -0.440192
2.942356 -0.585272


2.910094 -0.728942
2.942356 -0.585272


2.910094 -0.728942
2.870821 -0.870855


2.870821 -0.870855
2.824632 -1.010671


2.771638 -1.148052
2.824632 -1.010671


2.771638 -1.148052
2.711967 -1.282667


2.711967 -1.282667
2.645763 -1.414191


2.645763 -1.414191
2.573185 -1.542309


2.573185 -1.542309
2.494409 -1.666711


2.494409 -1.666711
2.409622 -1.787098


2.409622 -1.787098
2.319031 -1.903180


2.319031 -1.903180
2.222853 -2.014677


2.222853 -2.014677
2.121321 -2.121320


2.121321 -2.121320
2.014678 -2.222853


2.014678 -2.222853
1.903181 -2.319031


1.903181 -2.319031
1.787099 -2.409622


1.666712 -2.494408
1.787099 -2.409622


1.666712 -2.494408
1.542310 -2.573185


1.542310 -2.573185
1.414192 -2.645763


1.414192 -2.645763
1.282668 -2.711967


1.282668 -2.711967
1.148053 -2.771638


1.148053 -2.771638
1.010672 -2.824631


1.010672 -2.824631
0.870857 -2.870820


0.870857 -2.870820
0.728944 -2.910093


0.728944 -2.910093
0.585275 -2.942355


0.585275 -2.942355
0.440196 -2.967529


0.440196 -2.967529
0.294056 -2.985554


0.294056 -2.985554
0.147208 -2.996386


0.147208 -2.996386
0.000005 -3.000000


0.000005 -3.000000
-0.147198 -2.996387


-0.147198 -2.996387
-0.294046 -2.985555


-0.294046 -2.985555
-0.440185 -2.967531


-0.440185 -2.967531
-0.585265 -2.942357


-0.728934 -2.910096
-0.585265 -2.942357


-0.728934 -2.910096
-0.870847 -2.870823


-0.870847 -2.870823
-1.010663 -2.824635


-1.010663 -2.824635
-1.148043 -2.771642


-1.148043 -2.771642
-1.282658 -2.711971


-1.282658 -2.711971
-1.414183 -2.645768


-1.414183 -2.645768
-1.542301 -2.573190


-1.542301 -2.573190
-1.666703 -2.494414


-1.666703 -2.494414
-1.787091 -2.409628


-1.787091 -2.409628
-1.903173 -2.319037


-1.903173 -2.319037
-2.014670 -2.222860


-2.014670 -2.222860
-2.121314 -2.121327


-2.121314 -2.121327
-2.222847 -2.014684


-2.222847 -2.014684
-2.319025 -1.903188


-2.319025 -1.903188
-2.409617 -1.787106


-2.409617 -1.787106
-2.494404 -1.666719


-2.494404 -1.666719
-2.573181 -1.542316


-2.573181 -1.542316
-2.645760 -1.414198


-2.645760 -1.414198
-2.711964 -1.282673


-2.711964 -1.282673
