0.707107 0.707107
0.740951 0.671559


0.773010 0.634393
0.740951 0.671559


0.803208 0.595699
0.773010 0.634393


0.803208 0.595699
0.831470 0.555570


0.831470 0.555570
0.857729 0.514103


0.857729 0.514103
0.881921 0.471397


0.881921 0.471397
0.903989 0.427555


0.903989 0.427555
0.923880 0.382683


0.923880 0.382683
0.941544 0.336890


0.941544 0.336890
0.956940 0.290285


0.956940 0.290285
0.970031 0.242980


0.980785 0.195090
0.970031 0.242980


0.980785 0.195090
0.989177 0.146730


0.989177 0.146730
0.995185 0.098017


0.995185 0.098017
0.998795 0.049067


0.998795 0.049067
1.000000 -0.000000


1.000000 -0.000000
0.998795 -0.049068


0.998795 -0.049068
0.995185 -0.098017


0.995185 -0.098017
0.989176 -0.146731


0.989176 -0.146731
0.980785 -0.195091


0.980785 -0.195091
0.970031 -0.242981


0.970031 -0.242981
0.956940 -0.290285


0.956940 -0.290285
0.941544 -0.336890


0.941544 -0.336890
0.923879 -0.382684


0.923879 -0.382684
0.903989 -0.427556


0.903989 -0.427556
0.881921 -0.471397


0.881921 -0.471397
0.857728 -0.514103


0.857728 -0.514103
0.831469 -0.555570


0.831469 -0.555570
0.803207 -0.595699


0.803207 -0.595699
0.773010 -0.634393


0.773010 -0.634393
0.740951 -0.671559


0.740951 -0.671559
0.707107 -0.707107


0.707107 -0.707107
0.671559 -0.740951


0.671559 -0.740951
0.634394 -0.773010


0.634394 -0.773010
0.595700 -0.803207


0.595700 -0.803207
0.555571 -0.831469


0.555571 -0.831469
0.514103 -0.857728


0.514103 -0.857728
0.471397 -0.881921


0.471397 -0.881921
0.427556 -0.903989


0.427556 -0.903989
0.382684 -0.923879


0.382684 -0.923879
0.336891 -0.941544


0.336891 -0.941544
0.290286 -0.956940


0.290286 -0.956940
0.242981 -0.970031


0.242981 -0.970031
0.195092 -0.980785


0.195092 -0.980785
0.146732 -0.989176


0.146732 -0.989176
0.098019 -0.995185


0.098019 -0.995185
0.049069 -0.998795


0.049069 -0.998795
0.000002 -1.000000


0.000002 -1.000000
-0.049066 -0.998796


-0.049066 -0.998796
-0.098015 -0.995185


-0.098015 -0.995185
-0.146728 -0.989177


-0.146728 -0.989177
-0.195088 -0.980786


-0.195088 -0.980786
-0.242978 -0.970032


-0.242978 -0.970032
-0.290282 -0.956941


-0.290282 -0.956941
-0.336888 -0.941545


-0.336888 -0.941545
-0.382681 -0.923881


-0.382681 -0.923881
-0.427553 -0.903990


-0.427553 -0.903990
-0.471394 -0.881923


-0.471394 -0.881923
-0.514100 -0.857730


-0.514100 -0.857730
-0.555568 -0.831471


-0.555568 -0.831471
-0.595697 -0.803209


-0.595697 -0.803209
-0.634391 -0.773012


-0.634391 -0.773012
-0.671557 -0.740953


-0.671557 -0.740953
-0.707104 -0.707109


-0.707104 -0.707109
-0.740949 -0.671561


-0.740949 -0.671561
-0.773008 -0.634396


-0.773008 -0.634396
-0.803206 -0.595702


-0.803206 -0.595702
-0.831468 -0.555573


-0.831468 -0.555573
-0.857727 -0.514105


-0.857727 -0.514105
-0.881920 -0.471399


-0.881920 -0.471399
-0.903988 -0.427558


-0.903988 -0.427558
-0.923878 -0.382686


-0.923878 -0.382686
-0.941543 -0.336892


-0.941543 -0.336892
-0.956940 -0.290287


-0.956940 -0.290287
-0.970031 -0.242982


-0.970031 -0.242982
-0.980785 -0.195092


-0.980785 -0.195092
-0.989176 -0.146732


-0.989176 -0.146732
-0.995185 -0.098019


-0.995185 -0.098019
-0.998795 -0.049069


-0.998795 -0.049069
-1.000000 -0.000002


-1.000000 -0.000002
-0.998796 0.049066


-0.998796 0.049066
-0.995185 0.098016


-0.995185 0.098016
-0.989177 0.146729


-0.989177 0.146729
-0.980785 0.195089


-0.980785 0.195089
-0.970031 0.242979


-0.970031 0.242979
-0.956941 0.290284


-0.956941 0.290284
-0.941544 0.336889


-0.941544 0.336889
-0.923880 0.382683


-0.923880 0.382683
-0.903989 0.427555


