0.266257 0.973976

0.099257 0.810976

0.099257 0.800976

0.177257 0.800976

0.177257 0.563976

0.178277 0.544186

0.181336 0.525406

0.186429 0.507773

0.193553 0.491420

0.202706 0.476484

0.213882 0.463101

0.227079 0.451405

0.242294 0.441531

0.259523 0.433616

0.278762 0.427795

0.300008 0.424203

0.323257 0.422976

0.330882 0.423241

0.339174 0.424017

0.348007 0.425273

0.357257 0.426976

0.366799 0.429096

0.376507 0.431601

0.386257 0.434460

0.395924 0.437642

0.405382 0.441116

0.414507 0.444851

0.423174 0.448814

0.431257 0.452976

0.431257 0.535976

0.422318 0.530705

0.413498 0.525892

0.404788 0.521538

0.396183 0.517642

0.387675 0.514205

0.379257 0.511226

0.370923 0.508705

0.362665 0.506642

0.354476 0.505038

0.346350 0.503892

0.338279 0.503205

0.330257 0.502976

0.323536 0.503302

0.316489 0.504332

0.309288 0.506148

0.302109 0.508828

0.295124 0.512452

0.288507 0.517101

0.282432 0.522854

0.277072 0.529791

0.272601 0.537991

0.269192 0.547536

0.267020 0.558504

0.266257 0.570976

0.266257 0.800976

0.408257 0.800976

0.408257 0.880976

0.266257 0.880976

0.086257 0.880976

-0.027743 0.880976

-0.155743 0.726976

-0.288743 0.880976

-0.400743 0.880976

-0.211743 0.659976

-0.400743 0.431976

-0.288743 0.431976

-0.155743 0.592976

-0.014743 0.431976

0.099257 0.431976

-0.098743 0.659976

-0.441743 0.561976

-0.454724 0.553771

-0.467678 0.546170

-0.480618 0.539195

-0.493558 0.532865

-0.506511 0.527202

-0.519493 0.522226

-0.532516 0.517958

-0.545595 0.514420

-0.558743 0.511632

-0.571974 0.509615

-0.585303 0.508389

-0.598743 0.507976

-0.619513 0.508932

-0.638817 0.511795

-0.656649 0.516554

-0.673002 0.523198

-0.687869 0.531717

-0.701243 0.542101

-0.713117 0.554339

-0.723484 0.568420

-0.732337 0.584335

-0.739669 0.602073

-0.745473 0.621623

-0.749743 0.642976

-0.433743 0.642976

-0.435307 0.682707

-0.439923 0.718911

-0.447477 0.751601

-0.457854 0.780791

-0.470939 0.806494

-0.486618 0.828726

-0.504776 0.847499

-0.525298 0.862828

-0.548071 0.874726

-0.572979 0.883207

-0.599908 0.888286

-0.628743 0.889976

-0.658924 0.888087

-0.687354 0.882531

-0.713868 0.873476

-0.738298 0.861087

-0.760479 0.845531

-0.780243 0.826976

-0.797423 0.805587

-0.811854 0.781531

-0.823368 0.754976

-0.831798 0.726087

-0.836979 0.695031

-0.838743 0.661976

-0.837127 0.631225

-0.832317 0.601217

-0.824368 0.572320

-0.813335 0.544902

-0.799275 0.519331

-0.782243 0.495976

-0.762294 0.475204

-0.739484 0.457383

-0.713868 0.442882

-0.685502 0.432068

-0.654442 0.425310

-0.620743 0.422976

-0.602287 0.423331

-0.584845 0.424402

-0.568305 0.426195

-0.552558 0.428717

-0.537491 0.431975

-0.522993 0.435976

-0.508954 0.440727

-0.495261 0.446235

-0.481805 0.452507

-0.468474 0.459550

-0.455157 0.467370

-0.441743 0.475976

-0.747743 0.701976

-0.744140 0.719075

-0.739335 0.734851

-0.733337 0.749273

-0.726150 0.762309

-0.717783 0.773929

-0.708243 0.784101

-0.697536 0.792794

-0.685669 0.799976

-0.672649 0.805616

-0.658484 0.809684

-0.643179 0.812148

-0.626743 0.812976

-0.611500 0.812090

-0.597298 0.809476

-0.584180 0.805195

-0.572187 0.799309

-0.561361 0.791882

-0.551743 0.782976

-0.543375 0.772653

-0.536298 0.760976

-0.530555 0.748007

-0.526187 0.733809

-0.523236 0.718445

-0.521743 0.701976

-0.896743 1.113976

-1.466743 1.113976

-1.466743 1.025976

-1.230743 1.025976

-1.230743 0.431976

-1.132743 0.431976

-1.132743 1.025976

-0.896743 1.025976

