1.674557 -1.811471 -1.811471
1.631440 -2.111534 -1.811471

1.631440 -2.111534 -1.811471
1.631440 -1.811471 -1.811471

1.674557 -1.811471 -1.811471
1.674557 -2.072816 -1.811471

1.674557 -2.072816 -1.811471
1.631440 -2.111534 -2.111534

1.631440 -2.111534 -2.111534
1.674557 -2.072816 -2.102188

1.674557 -2.072816 -2.102188
1.810069 -2.072816 -2.072816

1.631440 -2.111534 -2.111534
1.810069 -2.111534 -2.072816

1.810069 -2.111534 -2.072816
1.810069 -2.072816 -2.072816

1.496807 -2.115494 -2.115494
1.450170 -1.913985 -2.010273

1.450170 -1.913985 -2.010273
1.407492 -1.913985 -1.913985

1.503407 -2.035418 -2.035418
1.496807 -2.115494 -2.020365

1.496807 -2.115494 -2.020365
1.450170 -1.913985 -1.913985

1.503407 -2.035418 -2.035418
1.555324 -1.913985 -1.968146

1.555324 -1.913985 -1.968146
1.597122 -1.913985 -1.913985

1.503407 -2.035418 -2.035418
1.510007 -2.115494 -2.026866

1.510007 -2.115494 -2.026866
1.597122 -1.913985 -1.913985

1.496807 -2.115494 -2.115494
1.503407 -2.035418 -2.115494

1.503407 -2.035418 -2.115494
1.510007 -2.115494 -2.115494

1.189499 -1.792412 -1.792412
1.192785 -1.792112 -1.792404

1.192785 -1.792112 -1.792404
1.196061 -1.792395 -1.792395

1.189499 -1.792412 -1.792412
1.196061 -1.792395 -1.792969

1.196061 -1.792395 -1.792969
1.198869 -1.793208 -1.793208

1.186668 -1.793269 -1.793269
1.189499 -1.792412 -1.793255

1.189499 -1.792412 -1.793255
1.198869 -1.793208 -1.793208

1.186668 -1.793269 -1.793269
1.198869 -1.793208 -1.794292

1.198869 -1.793208 -1.794292
1.201234 -1.794490 -1.794490

1.184267 -1.794614 -1.794614
1.186668 -1.793269 -1.794597

1.186668 -1.793269 -1.794597
1.201234 -1.794490 -1.794490

1.184267 -1.794614 -1.794614
1.201234 -1.794490 -1.796024

1.201234 -1.794490 -1.796024
1.203181 -1.796186 -1.796186

1.182274 -1.796381 -1.796381
1.184267 -1.794614 -1.796363

1.184267 -1.794614 -1.796363
1.203181 -1.796186 -1.796186

1.182274 -1.796381 -1.796381
1.203181 -1.796186 -1.798107

1.203181 -1.796186 -1.798107
1.204737 -1.798235 -1.798235

1.180666 -1.798503 -1.798503
1.182274 -1.796381 -1.798485

1.182274 -1.796381 -1.798485
1.204737 -1.798235 -1.798235

1.180666 -1.798503 -1.798503
1.204737 -1.798235 -1.800483

1.204737 -1.798235 -1.800483
1.205929 -1.800581 -1.800581

1.179421 -1.800911 -1.800911
1.180666 -1.798503 -1.800896

1.180666 -1.798503 -1.800896
1.205929 -1.800581 -1.800581

1.179421 -1.800911 -1.800911
1.205929 -1.800581 -1.803096

1.205929 -1.800581 -1.803096
1.206781 -1.803166 -1.803166

1.178514 -1.803540 -1.803540
1.179421 -1.800911 -1.803528

1.179421 -1.800911 -1.803528
1.206781 -1.803166 -1.803166

1.178514 -1.803540 -1.803540
1.206781 -1.803166 -1.805886

1.206781 -1.803166 -1.805886
1.207319 -1.805930 -1.805930

1.177923 -1.806321 -1.806321
1.178514 -1.803540 -1.806314

1.178514 -1.803540 -1.806314
1.207319 -1.805930 -1.805930

1.177923 -1.806321 -1.806321
1.207319 -1.805930 -1.808796

1.207319 -1.805930 -1.808796
1.207572 -1.808817 -1.808817

1.177626 -1.809188 -1.809188
1.177923 -1.806321 -1.809185

1.177923 -1.806321 -1.809185
1.207572 -1.808817 -1.808817

1.177626 -1.809188 -1.809188
1.207562 -1.811768 -1.808817

1.207562 -1.811768 -1.808817
1.207572 -1.808817 -1.808817

1.177600 -1.812074 -1.812074
1.177626 -1.809188 -1.812073

1.177626 -1.809188 -1.812073
1.207562 -1.811768 -1.811768

