2.644788 -2.244555

2.738152 -2.244555

2.738152 -2.283148

2.597437 -2.283148

2.597437 -2.245743

2.621187 -2.220509

2.628006 -2.213253

2.634364 -2.206478

2.640260 -2.200183

2.645694 -2.194369

2.650667 -2.189034

2.655178 -2.184180

2.659227 -2.179807

2.662814 -2.175914

2.665939 -2.172501

2.668603 -2.169568

2.670804 -2.167116

2.672544 -2.165144

2.674357 -2.163037

2.676082 -2.160969

2.677721 -2.158942

2.679273 -2.156955

2.680739 -2.155009

2.682119 -2.153102

2.683411 -2.151236

2.684617 -2.149410

2.685736 -2.147624

2.686769 -2.145879

2.687715 -2.144173

2.688575 -2.142508

2.689358 -2.140864

2.690072 -2.139224

2.690718 -2.137587

2.691296 -2.135952

2.691807 -2.134321

2.692249 -2.132693

2.692623 -2.131068

2.692929 -2.129446

2.693167 -2.127827

2.693337 -2.126211

2.693439 -2.124599

2.693473 -2.122989

2.693411 -2.120562

2.693224 -2.118229

2.692912 -2.115989

2.692476 -2.113844

2.691914 -2.111792

2.691229 -2.109834

2.690418 -2.107970

2.689482 -2.106200

2.688422 -2.104523

2.687237 -2.102940

2.685928 -2.101451

2.684493 -2.100056

2.682945 -2.098764

2.681292 -2.097584

2.679535 -2.096517

2.677674 -2.095562

2.675709 -2.094719

2.673639 -2.093989

2.671466 -2.093371

2.669188 -2.092865

2.666807 -2.092472

2.664321 -2.092191

2.661731 -2.092023

2.659037 -2.091967

2.657063 -2.091999

2.655048 -2.092097

2.652993 -2.092259

2.650898 -2.092486

2.648763 -2.092778

2.646587 -2.093136

2.644372 -2.093558

2.642116 -2.094045

2.639819 -2.094597

2.637483 -2.095214

2.635107 -2.095896

2.632690 -2.096642

2.630244 -2.097451

2.627782 -2.098318

2.625301 -2.099245

2.622803 -2.100230

2.620287 -2.101273

2.617754 -2.102376

2.615204 -2.103537

2.612635 -2.104757

2.610049 -2.106035

2.607446 -2.107373

2.604826 -2.108769

2.602187 -2.110224

2.602187 -2.069405

2.604830 -2.068459

2.607463 -2.067552

2.610087 -2.066682

2.612701 -2.065851

2.615307 -2.065058

2.617903 -2.064302

2.620489 -2.063586

2.623067 -2.062907

2.625635 -2.062266

2.628194 -2.061664

2.630744 -2.061099

2.633284 -2.060573

